Type,Country,Area,Activity,Sex,Fatal (Y/N),Time,Investigator or Source,Year,Month
Provoked,AUSTRALIA,New South Wales,"Other random, unclassifiable or silly activities",M,N,Morning,"Mackay Daily Mercury (Queensland), 1/16/196; H.D. Baldridge, p.134",1961.0,Jan
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Beach activities,M,N,Evening,"GSAF;  D. Davies & J. D'Aubrey; D. Davies, pp.109-111",1961.0,Jan
Provoked,AUSTRALIA,Northern Territory,Fishing related,M,N,,"Darwin Northern Territory News, 1/10/1961",1961.0,Jan
Unprovoked,MOZAMBIQUE,Limpopo River,Swimming related,M,N,Afternoon,"D. Davies, p.124-125",1961.0,Jan
Unprovoked,SOUTH AFRICA,Western Cape Province,Beach activities,M,N,Afternoon,"Cape Times, 1/4/1961, M. Levine, GSAF",1961.0,Jan
Unprovoked,COLUMBIA,Roncador Bank,Swimming related,M,N,,V.M. Coppleson (1962) p.246,1961.0,Jan
Unprovoked,SENEGAL,Cap Vert Peninsula,Diving activities,M,Y,,S.Trape,1961.0,
Unprovoked,USA,Hawaii,Fishing related,M,Y,,"L. Taylor (1993), pp.100-101",1960.0,Dec
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming related,M,Y,Afternoon,"D. Davies & J. D'Aubrey; D. Davies, pp. 108-109; T. Wallett; M. Levine, GSAF",1960.0,Dec
Unprovoked,AUSTRALIA,Queensland,Fishing related,M, N,Morning,"Sydney Morning Herald, 12/21/1960; V.M. Coppleson (1962), p.246 ",1960.0,Dec
Unprovoked,AUSTRALIA,Queensland,Fishing related,M,N,,"Sunday Mail, 3/27/1994, p.107",1960.0,Dec
Unprovoked,AUSTRALIA,Queensland,Swimming related,M, N,Afternoon,"Daily Mercury (Mackay), 11/28/1960 ",1960.0,Nov
Provoked,AUSTRALIA,Queensland,Board involved activity,M, N,Afternoon,"Courier-Mail (Queensland), 11/12/1960; L. Schultz & M. Malin, p.547 ",1960.0,Nov
Unprovoked,AUSTRALIA,Western Australia,Fishing related,M, N,,"The West Australian (Perth), 11/7/1960;   V.M. Coppleson (1962), p.252 ",1960.0,Nov
Unprovoked,PAPUA NEW GUINEA,Central Province,Fishing related,M,Y,,"A. Bleakley; A.M. Rapson, p.150 ",1960.0,Nov
Sea Disaster,USA,California,"Other random, unclassifiable or silly activities",M,N,Afternoon,"US Naval Aviation Safety Center; L. Schultz & M. Malin, p.562",1960.0,Oct
Unprovoked,PAPUA NEW GUINEA,New Britain,"Other random, unclassifiable or silly activities",M, N,,"A.M. Rapson, p.149",1960.0,Oct
Sea Disaster,RED SEA / INDIAN OCEAN,Enroute from Suez to Aden (Yemen),Consequence of handeling sharks,M,Y,,"V.M. Coppleson (1962), p.260",1960.0,Oct
Provoked,USA,South Carolina,Fishing related,M,N,,"News (Lancaster, SC), 10/3/1960; H.D. Baldridge, p.142",1960.0,Sep
Sea Disaster,PACIFIC OCEAN,180 miles southeast of Okinawa,Board involved activity,M,N,,"US Naval Aviation Safety Center; L. Schultz & M. Malin, p.562",1960.0,Sep
Invalid,MARSHALL ISLANDS,Eniwetok Atoll,Fishing related,M,,Afternoon,E.S. Hobson; SAF ISAF Case #955,1960.0,Sep
Invalid,MARSHALL ISLANDS,Eniwetok Atoll,Fishing related,M,,Afternoon,E.S. Hobson; ISAF Case #954,1960.0,Sep
Unprovoked,USA,New Jersey,Swimming related,M,N,Afternoon,"R. Chung; Dr. Godfrey; V.M. Coppleson (1962), p.249;   R. Skocik, p.172",1960.0,Aug
Unprovoked,USA,Connecticut,Diving activities,M,N,Afternoon,M. McMahon,1960.0,Aug
Unprovoked,PAPUA NEW GUINEA,Milne Bay Province,Diving activities,M,N,,"The Age, 8/22/1960",1960.0,Aug
Unprovoked,USA,New Jersey,Beach activities,M,N,Afternoon,"C. G. Samaha, M.D., J. Filoramo;  H. Axelrod; R. Skocik, p.172;",1960.0,Aug
Provoked,USA,Florida,Consequence of handeling sharks,M,N,Evening,D. Mayo; V. Springer,1960.0,Aug
Provoked,ENGLAND,In the English Channel ,Consequence of handeling sharks,M,N,,"Newcastle Morning Herald (NSW, Australia), 8/6/1960; Japan Times, 8/6/1960; H.D. Baldridge, p.15",1960.0,Aug
Unprovoked,USA,Delaware,Fishing related,M,N,,"Index (Dover, Delaware), 8/12/1960; V.M. Coppleson (1962), p.249;",1960.0,Aug
Unprovoked,USA,South Carolina,Swimming related,M,Y,,"V.M. Coppleson (1962), p.249",1960.0,Aug
Unprovoked,PAPUA NEW GUINEA,Milne Bay Province,Fishing related,M,N,Afternoon,"L.C. Yelland; I.S. Reid; A.M. Rapson, p.150",1960.0,Jul
Unprovoked,USA,Mississippi,Fishing related,M,N,,"V.M. Coppleson (1962), p.249",1960.0,Jul
Provoked,USA,Virginia,Board involved activity,M,N,Afternoon,"Times (Salisbury, Maryland), 7/7/1960 ",1960.0,Jul
Unprovoked,PAPUA NEW GUINEA,Madang,Fishing related,M,N,,"A.M. Rapson, p.150",1960.0,Jul
Provoked,USA,South Carolina,Board involved activity,M,N,Afternoon,"C. Creswell, GSAF; Florence Morning News 6/30/1960",1960.0,Jun
Provoked,NORTH SEA,"Unknown, treated at Wick, SCOTLAND",Fishing related,M,N,,"Edinburg Evening News, 7/6/1960; Dundee Evening Telegraph, 7/6/1960; H.D. Baldridge, p.14; Clark, p.209",1960.0,Jun
Unprovoked,USA,Florida,Diving activities,M,N,Morning,W.F. Fey,1960.0,Jun
Unprovoked,PHILIPPINES,Corregidor Island,Board involved activity,M,Y,Morning,"Manila Daily Bulletin 6/6/1960; V.M. Coppleson (1962), p.254 ",1960.0,Jun
Unprovoked,USA,Georgia,Swimming related,M,N,Afternoon,"W. L. Jones, M.D.; SAF Cases # 897 & 1476",1960.0,Jun
Unprovoked,PANAMA,San Blas Islands,Fishing related,M,N,Morning,"E. Dawkins, M.D.",1960.0,May
Unprovoked,BERMUDA,Paget,Board involved activity,M,N,Afternoon,"L.Goiran; S. Waterman; Royal Gazette (Hamilton, Bermuda), 5/25/1960; V.M. Coppleson (1962), p.246; Randall in Sharks & Survival, p.354",1960.0,May
Unprovoked,USA,California,Swimming related,F,N,Afternoon,"D. Miller & R. Collier; R. Collier, pp.31-32; V.M. Coppleson (1962), p.249; H.D. Baldridge, p.71  ",1960.0,May
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Other random, unclassifiable or silly activities",M,N,Afternoon,"M. Hely, E. Kerns, M. Levine, GSAF;  G.D. Campbell; D. Davies, pp.102-108; Tim Wallett",1960.0,Apr
Unprovoked,USA,California,Board involved activity,M,N,Afternoon,"F.I. Gilbert; Follett, p. 192-198; D. Miller & R. Collier; R. Collier, pp.30-31; V.M. Coppleson (1962), p.255; H.D. Baldridge, p.71",1960.0,Apr
Provoked,AUSTRALIA,Western Australia,Fishing related,M,N,,"L. Schultz & M. Malin, p.546",1960.0,Apr
Provoked,SOUTH AFRICA,Eastern Cape Province,Fishing related,M,N,,"Eastern Province Herald, 4/20/1960",1960.0,Apr
Invalid,BERMUDA,"33N, 68W","Other random, unclassifiable or silly activities",M,,Morning,"G.S. Beakley, RCN; L. Schultz & M. Malin, p.557; SAF Case #886",1960.0,Apr
Unprovoked,AUSTRALIA,New South Wales,Board involved activity,M,N,Afternoon,"Macleay Argus (NSW), 4/14/1960; V.M. Coppleson (1962), p.245",1960.0,Apr
Provoked,AUSTRALIA,Western Australia,Fishing related,M,N,,"V.M. Coppleson (1962), p.252",1960.0,Apr
Unprovoked,AUSTRALIA,Victoria,Fishing related,M,N,,"Sydney Morning Herald, 4/4/1960; H.D. Baldridge,p.133",1960.0,Apr
Unprovoked,AUSTRALIA,New South Wales,Fishing related,M,N,Afternoon,"G. P. Whitley; V.M. Coppleson (1962), p.252",1960.0,Apr
Unprovoked,FIJI,Vanua Levu,Fishing related,F,Y,,"Wellington Evening Post, 4/29/1960",1960.0,Apr
Provoked,PHILIPPINES,Luzon Island,Fishing related,M,Y,,"P. Gilbert (1961); H.D. Baldridge, p.152",1960.0,Apr
Unprovoked,USA,Florida,"Other random, unclassifiable or silly activities",M,N,Afternoon,"V.M. Coppleson (1962), p.249, erroneously lists the date as 3/31/1961; H.D. Baldridge, p.142",1960.0,Mar
Unprovoked,GUAM,,Fishing related,M,N,Afternoon,"V.M. Coppleson (1962), p.254; H.D. Baldridge, p.142",1960.0,Mar
Unprovoked,AUSTRALIA,Tasmania,Fishing related,M,N,Nightime,Hobart Mercury 3/3/1960,1960.0,Feb
Unprovoked,NEW ZEALAND,North Island,Fishing related,M,N,,"R.D. Weeks, GSAF; Auckland Star, 2/29/1960; V.M. Coppleson (1962), pp.253-254",1960.0,Feb
Invalid,USA,Hawaii,Fishing related,M,,Morning,"Honolulu Star Bulletin, 3/1 /1960; V.M. Coppleson (1962), p.246; J. Borg, p.73; L. Taylor (1993), pp.100-101;  SAF Case #662",1960.0,Feb
Provoked,SENEGAL,Casamance,Fishing related,M,N,,J. Cadenat; Dr. T. Farah,1960.0,Feb
Unprovoked,PAPUA NEW GUINEA,Central Province,Fishing related,M,Y,,"A.M. Rapson, p.150; V.M. Coppleson (1962), p.254",1960.0,Feb
Provoked,AUSTRALIA,New South Wales,Fishing related,M,N,,Unidentified press clipping;. SAF Case #203,1960.0,Feb
Unprovoked,AUSTRALIA,New South Wales,Diving activities,M,Y,Afternoon,"T.W. Brown, pp.1 -6; H.D. Baldridge, p.196; A. Sharpe, pp76-77; H. Edwards, pp.100 & 108",1960.0,Jan
Provoked,AUSTRALIA,Western Australia,Fishing related,M,N,Afternoon,"Western Australian  Perth Daily News, 1/4/1960",1960.0,Jan
Boat,AUSTRALIA,Tasmania,Fishing related,,N,Morning,"G.P. Whitley citing Mercury (Hobart), 1/8/1960",1960.0,Jan
Provoked,SOUTH AFRICA,Western Cape Province,Beach activities,F,N,,GSAF,1960.0,Jan
Unprovoked,NICARAGUA ,Pacific coast,Beach activities,M,N,Morning,J. McAlpine,1960.0,
Unprovoked,GRENADA,St. Georges ,Fishing related,M,N,,"E. Pace, FSAF",1960.0,
Unprovoked,SRI LANKA,Eastern  Province,Fishing related,M,N,,R I. DeSilva,1960.0,
Unprovoked,SRI LANKA,Eastern  Province,Fishing related,M,N,,R I. DeSilva,1960.0,
Unprovoked,FIJI,Northwest of Viti Levu,Fishing related,M,N,,"V.M Coppleson (1962), p.253",1960.0,
Unprovoked,PAPUA NEW GUINEA,Madang,Fishing related,M,Y,,A.M. Rapson,1960.0,
Unprovoked,PAPUA NEW GUINEA,West New Britain Province,Fishing related,M,N,,"A.M. Rapson, p.150",1960.0,
Unprovoked,MOZAMBIQUE,Gaza,Swimming related,F,Y,,"M. Levine, GSAF",1960.0,
Unprovoked,SOUTH AFRICA,Eastern Cape Province,Beach activities,F,N,Morning,"T. Greig, M. Levine, GSAF",1960.0,
Boat,AUSTRALIA,Queensland,Board involved activity,,N,Afternoon,"Herald, (Redcliffe), 12/31/1959",1959.0,Dec
Boat,AUSTRALIA,New South Wales,Fishing related,,N,Nightime,"Daily Mirror (Sydney), 12/29/1959",1959.0,Dec
Unprovoked,AUSTRALIA,Queensland,Diving activities,M,Y,Morning,"P. Gilbert, L. Schultz & S. Springer (1960); V.M. Coppleson (1962), p.245; T. Peake, GSAF",1959.0,Dec
Sea Disaster,PHILIPPINES,Masbate,"Other random, unclassifiable or silly activities",M,Y,Afternoon,"V.M. Coppleson (1962), p.259 ",1959.0,Dec
Provoked,AUSTRALIA,Victoria,Fishing related,M,N,,"V.M. Coppleson (1962), p.252;",1959.0,Dec
Boat,NEW ZEALAND,North Island,Fishing related,M,N,Afternoon,Captain C. Morris,1959.0,Dec
Sea Disaster,MALDIVE ISLANDS,400 miles southeast of Sri Lanka,Diving activities,F,Y,,"Dundee Evening Telegraph, 12/12/1959; P. Gilbert; V.M. Coppleson (1962), pp.247 & 259",1959.0,Dec
Unprovoked,AUSTRALIA,Victoria,Board involved activity,M,N,Afternoon,"Evening Star (Washington, D.C.), 11/30/1959; Sydney Morning Herald, 12/2/1959; A. Sharpe, p.114;P. Gilbert, L. Schultz & S. Springer (1960)",1959.0,Nov
Unprovoked,AUSTRALIA,Queensland,Beach activities,M,N,Morning,"Sunday Mail (Brisbane), 11/29/1959",1959.0,Nov
Unprovoked,AUSTRALIA,Queensland,Board involved activity,M,N,Morning,"Daily Mirror (Sydney) 11/23/1959; G.P. Whitley; P. Gilbert, L. Schultz & S. Springer (1960); J. Green, p.35",1959.0,Nov
Unprovoked,USA,California,Swimming related,M,N,Morning,"D. Miller & R. Collier; R. Collier, pp.26-27; P. Gilbert, L. Schultz & S. Springer (1960);  V.M. Coppleson (1962), p.249",1959.0,Nov
Provoked,AUSTRALIA,Western Australia,Fishing related,M,N,,"Perth Daily News, 4/19/1961; V.M. Coppleson (1962), p.251",1959.0,Nov
Provoked,PAPUA NEW GUINEA,New Britain,Fishing related,M,N,,"A. M. Rapson, p.147",1959.0,Nov
Unprovoked,MOZAMBIQUE,Maputo Province,Swimming related,M,Y,,"M. Levine, GSAF; The Star (Johannesburg), 10/7/1959; P. Gilbert, L. Schultz & S. Springer (1960)",1959.0,Oct
Unprovoked,USA,California,Diving activities,M,N,Afternoon,"San Francisco Chronicle, 10/7/1959n; D. Miller & R. Collier;  R. Collier, pp.25-26; P. Gilbert, L. Schultz & S. Springer (1960); H.D. Baldridge, p.70",1959.0,Oct
Unprovoked,FIJI,Lomaiviti Province,Board involved activity,M,Y,,"V.M. Coppleson; P. Gilbert, L. Schultz & S. Springer (1960)",1959.0,Oct
Unprovoked,FIJI,Kadavu,Fishing related,M,N,Afternoon,S.B. Brown,1959.0,Oct
Unprovoked,PHILIPPINES,Leyte Island,Swimming related,M,N,,"Manila Times, 10/2/1959",1959.0,Sep
Sea Disaster,USA,Florida,Consequence of a shipwreck,M,N,Afternoon,"St Petersberg Times, 9/27/1959;  NY Herald Tribune, 9/28/1959; P. Gilbert, L. Schultz & S. Springer (1960)",1959.0,Sep
Boat,USA,South Carolina,"Other random, unclassifiable or silly activities",,UNKNOWN,Nightime,"Gazette (Beaufort, SC), 10.1/1959; SAF Case #577",1959.0,Sep
Boat,USA,California,Fishing related,,N,Afternoon,"R. Collier, p.172",1959.0,Sep
Invalid,PHILIPPINES,North Palawan,Board involved activity,M,,Nightime,"Manila Daily, 8/26/1959; V.M. Coppleson (1962), p.259; F. Dennis, p.20; SAF Case #655",1959.0,Aug
Unprovoked,USA,Florida,Fishing related,M,Y,,"Washington Post, 8/17/1959; P. Gilbert, L. Schultz & S. Springer (1960); H.D. Baldridge, p.183",1959.0,Aug
Provoked,USA,South Carolina,Fishing related,M,N,,"Washington Post, 8/16/1959",1959.0,Aug
Sea Disaster,PHILIPPINES,Queaon,Fishing related,,Y,Afternoon,"Manila Chronicle, 8/18/1959; V.M. Coppleson (1962), p.259; F. Dennis, p.20; SAF Case #590",1959.0,Aug
Provoked,USA,California,Fishing related,M,N,,"Independent, 8/14/1959, p. 2; V.M. Coppleson (1962), p.147",1959.0,Aug
Provoked,CROATIA,Istria,Fishing related,M,N,,"C. Moore, GSAF",1959.0,Aug
Unprovoked,JAPAN,Wakayama Prefecture,Swimming related,M,Y,Afternoon,"H. Kariya &T. Abe; P. Gilbert, L. Schultz & S. Springer (1960); K. Nakaya",1959.0,Aug
Unprovoked,USA,Georgia,Beach activities,F,N,Evening, McCutcheon; News (Savannah) 8/18/1959 ,1959.0,Aug
Provoked,USA,California,Fishing related,,N,Afternoon,"LA Times, 7/31/1959 ",1959.0,Jul
Unprovoked,USA,California,Board involved activity,M,N,Evening,"D. Miller & R. Collier; R. Collier, pp.24-25; Garrick & L. Schultz, p.19 in Sharks & Survival; P. Gilbert, L. Schultz & S. Springer (1960)",1959.0,Jul
Unprovoked,JAPAN,Okayama Prefecture,,M,Y,Afternoon,"M. Hosina; K. Nakaya; L. Schultz & M. Malin, p.539",1959.0,Jul
Provoked,USA,California,Consequence of handeling sharks,M,N,,"Herald Express (L.A.), 7/25/1959 ",1959.0,Jul
Provoked,USA,Florida,Diving activities,M,N,,"Miami Herald, 7/3/1959; Garrick & L. Schultz, p.56 in Sharks & Survival; Miami Herald, 3 July 1959 ",1959.0,Jul
Unprovoked,MEXICO,Quintana Roo,Beach activities,M,Y,Morning,C.G. Robles,1959.0,Jul
Unprovoked,MEXICO,Guyamas,Swimming related,M,Y,,"Miami Herald, 6/15/1959",1959.0,Jun
Unprovoked,USA,California,Diving activities,M,Y,Morning,"D. Miller & R. Collier; R. Collier, pp. 21-24    ",1959.0,Jun
Provoked,SOUTH AFRICA,Eastern Cape Province,Fishing related,M,N,,"C. Middleton; M. Levine, GSAF",1959.0,May
Unprovoked,USA,California,"Other random, unclassifiable or silly activities",M,Y,Afternoon,"P. Gilbert, L. Schultz & S. Springer (1960); D. Miller & R. Collier, Follett, p. 18-22; R. Collier, pp.18-21",1959.0,May
Unprovoked,USA,Florida,Fishing related,M,N,Morning,"Miami Herald, 5/5/1959; T. Helm, pp. 93 & 243",1959.0,May
Unprovoked,MID ATLANTIC OCEAN,Between England & South Africa,Board involved activity,M,N,,"Golden City Post (South Africa), 6/7/1959; P. Gilbert, L. Schultz & S. Springer (1960)",1959.0,May
Unprovoked,AUSTRALIA,Torres Strait,Diving activities,M,N,,"G.P. Whitley ref. Sydney Morning Herald, 4/13/1959; P. Gilbert, L. Schultz & S. Springer (1960)",1959.0,Apr
Unprovoked,USA,Hawaii,Fishing related,M,N,,"V.M. Coppleson (1962), p.246",1959.0,Apr
Unprovoked,AUSTRALIA,New South Wales,Fishing related,M,N,,"P. Gilbert, L. Schultz & S. Springer (1960)",1959.0,Apr
Unprovoked,USA,Florida,Swimming related,M,N,Afternoon,"Florida Keys Keynoter, 4/2/1959; Dr. H. S. Denniger; Note: V.M. Coppleson (1962) lists date of May 1959, p249",1959.0,Mar
Unprovoked,PHILIPPINES,Mindanao,"Other random, unclassifiable or silly activities",M,Y,,"Manila Chronicle, 3/10/1959; P. Gilbert, L. Schultz & S. Springer (1960)",1959.0,Mar
Boat,USA,Florida,Diving activities,M,N,,"R.P.L. Straughan;  R.F. Hutton; T. Helm, p.241;",1959.0,Mar
Boat,AUSTRALIA,Victoria,Fishing related,M,N,,"West Australian, 3/1/1959; L. Schultz & M. Malin, p.552",1959.0,Feb
Unprovoked,VENEZUELA,Nueva Esparta,Fishing related,M,N,,"P. Gilbert, L. Schultz & S. Springer (1960)",1959.0,Feb
Provoked,PAPUA NEW GUINEA, Kikori River mouth,Fishing related,M,N,,"T. Ingledew, Medical Assistant; A. M Rapson, p.147",1959.0,Feb
Unprovoked,SOLOMON ISLANDS,Guadalcanal Province,Beach activities,M,Y,Afternoon,"Note: V.M. Coppleson (1962), p.248, lists date as 12./6/1958; P. Gilbert, L. Schultz & S. Springer list date of 2/2/1959 and both sources list the same location;  New Zealand Herald, 2/2/1959 ",1959.0,Feb
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Other random, unclassifiable or silly activities",M,N,Afternoon,"R. Vermaak, M. Levine, GSAF ",1959.0,Feb
Unprovoked,AUSTRALIA,Western Australia,"Other random, unclassifiable or silly activities",M,N,Nightime,"West Australian (Perth), * Sunday Times, 2/1/1959s; P. Gilbert, L. Schultz & S. Springer (1960)",1959.0,Jan
Unprovoked,ECUADOR,Galapagos Islands,Board involved activity,M,N,,"NY World -Telegram & Sun, 1/28/1959;  Note: V.M. Coppleson (1962), p.246, records the date as 3/5/1959",1959.0,Jan
Unprovoked,AUSTRALIA,Tasmania,Swimming related,M,N,,"C. Black, GSAF; Launceston Examiner (Tasmania) 1/26/1959; P. Gilbert, L. Schultz & S. Springer (1960); J. Green, p.35",1959.0,Jan
Unprovoked,AUSTRALIA,Tasmania,"Other random, unclassifiable or silly activities",M,Y,Afternoon,"Odessa American, 1/19/1959; G.P. Whitley, ref Daily Telegraph & West Australian, 1/19/1959; P. Gilbert, L. Schultz & S. Springer (1960); C. Black, pp. 148-151",1959.0,Jan
Unprovoked,AUSTRALIA,Queensland,Board involved activity,M,N,Morning,"Sun Herald (Sydney) 1/18/1959;  P. Gilbert, L. Schultz & S. Springer(1960); J. Green, p.35",1959.0,Jan
Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming related,M,N,Afternoon,"Cape Times, 1/16/1959 et al, M. Levine, GSAF ",1959.0,Jan
Unprovoked,NEW GUINEA,Milne Bay Province,"Other random, unclassifiable or silly activities",M,N,,"A.M. Rapson, p.149; L. Schultz & M. Malin, p.544",1959.0,Jan
Unprovoked,MOZAMBIQUE,Maputo Province,Swimming related,M,Y,Morning,"M. Levine, GSAF; Cape Argus 1/3/1959; Natal Mercury, 1/5/1959",1959.0,Jan
Unprovoked,AUSTRALIA,Tasmania,Fishing related,M,N,,"Malcolm G. Hooper; L. Schultz & M. Malin, p.527",1959.0,Jan
Unprovoked,SOUTH KOREA,South Chungcheong Province,Swimming related,M,Y,,Y. Choi & K. Nakaya,1959.0,
Unprovoked,PAPUA NEW GUINEA,West New Britain Province,Fishing related,M,N,,"A.M. Rapson, p.150; L. Schultz & M. Malin, p.544",1959.0,
Unprovoked,PAPUA NEW GUINEA,West New Britain Province,Fishing related,M,N,,"A.M. Rapson, p.150",1959.0,
Provoked,PAPUA NEW GUINEA,Morobe Province,Fishing related,M,N,,"A.D. Campbell; A.M. Rapson, p.147",1959.0,
Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming related,M,Y,,"1/16/1959, Cape Argus; G. Wilson; M. Levine, GSAF",1958.0,Dec
Unprovoked,USA,Hawaii,Board involved activity,M,Y,Afternoon,A. L. Tester,1958.0,Dec
Unprovoked,AMERICAN SAMOA,Tutuila Island,"Other random, unclassifiable or silly activities",M,Y,Morning,M. Hosina,1958.0,Dec
Unprovoked,AUSTRALIA,Queensland,Swimming related,M,Y,Afternoon,"V.M. Coppleson (1962), p.245; A. Sharpe, p.100;  J. Green, p.35",1958.0,Nov
Unprovoked,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",Fishing related,M,Y,,"A.M. Rapson, p.149; V.M. Coppleson (1962), p.254",1958.0,Nov
Unprovoked,USA,California,Swimming related,M,N,,"Los Angeles Times, 10/13/1958; D. Miller & R. Collier, R. Collier, p. 17-18",1958.0,Oct
Provoked,MEXICO,Guerrrero,Consequence of handeling sharks,M,N,,"Washington Evening Star, 6/17/1959; V.M. Coppleson (1962), p.253",1958.0,Oct
Unprovoked,PAPUA NEW GUINEA,West New Britain Province,"Other random, unclassifiable or silly activities",M,N,,"A.M. Rapson, p.149",1958.0,Oct
Unprovoked,ANDAMAN / NICOBAR ISLANDAS,,"Other random, unclassifiable or silly activities",M,Y,Afternoon,M. Hosina,1958.0,Sep
Unprovoked,BAHAMAS,Cat Cay,Fishing related,M,N,Morning,"Miami Herald, 9/6/1958 ",1958.0,Sep
Provoked,USA,New York,Fishing related,M,N,,"Baltimore Evening Sun, 9/2/1958 ",1958.0,Sep
Boat,MEXICO,Baja California,"Other random, unclassifiable or silly activities",,N,Morning,"G.A. Llano, pp.176-177",1958.0,Aug
Unprovoked,CROATIA,Primorje-Gorski Kotar County,Swimming related,F,N,Evening,"C. Moore, GSAF",1958.0,Aug
Unprovoked,MEXICO,Guerrero,Swimming related,F,Y,,"Miami Herald, 8/2/1958 reported this was the second fatality at this resort this month",1958.0,Jul
Unprovoked,USA,Florida,Swimming related,M,N,Morning,"E. Clark & M. Vorenberg, GSAF. R. Skocik, pp.173-174; V.M. Coppleson, p.255; H. D. Baldridge, pp. 25, 62, 73 & 164",1958.0,Jul
Unprovoked,USA,Florida,Swimming related,M,N,Morning,"E. Clark; M. Vorenberg, GSAF; R. Skocik, pp.173-174; H.D. Baldridge, pp. 25, 62, 73 & 164",1958.0,Jul
Unprovoked,KENYA,Coast Province,Swimming related,M,Y,Afternoon,"Natal Mercury, 7/9/1958",1958.0,Jul
Sea Disaster,PACIFIC OCEAN,Between Hawaii & Wake Island,"Other random, unclassifiable or silly activities",M,Y,Morning,"Evening Star (Washington D.C.), 7/7/1958, p. A10; G.A. Llano in Sharks and Survival, pp.382-383; V.M. Coppleson (1962), p.259",1958.0,Jul
Sea Disaster,PACIFIC OCEAN,Between Hawaii & Wake Island,"Other random, unclassifiable or silly activities",M,N,Morning,"Evening Star (Washington D.C.), 7/7/1958, p. A10; G.A. Llano in Sharks and Survival, pp.382-383; V.M. Coppleson (1962), p.259",1958.0,Jul
Provoked,USA,Florida,Diving activities,M,N,Afternoon,"E. Clark, GSAF. H. D. Baldridge, p.26",1958.0,Jul
Unprovoked,PAPUA NEW GUINEA,"New Ireland Province, Bismarck Archipelago",Swimming related,M,Y,,"Dept of Public Health, Namatani; A. M. Rapson, p. 149 ",1958.0,Jul
Unprovoked,BAHAMAS,Abaco Islands,Fishing related,M,N,Afternoon,"S. Waterman, GSAF",1958.0,Jul
Provoked,USA,Florida,Beach activities,M,N,Afternoon,"E. Clark. GSAF; Dr. Greenwood; R.F. Hutton; Randall in Sharks & Survival, p.357; T. Helm, p.237",1958.0,Jun
