Type,Country,Area,Activity,Sex,Fatal (Y/N),Time,Investigator or Source,Year,Month
Provoked,AUSTRALIA,New South Wales,Holding shark's tail ,M,N,,"Northern Standard, 1/29/1937",1937,Jan
Unprovoked,USA,Hawaii,"Diving, attempting to retrieve body of drowning victim wedged between rocks",M,N,,"J. Borg, p.71; L. Taylor (1993), pp.98-99",1936,Dec
Unprovoked,AUSTRALIA,New South Wales,Swimming,M,Y,11h30,"V.M. Coppleson (1958), p.234",1936,Dec
Boating,AUSTRALIA,Victoria,Fishing,M,Y,,"The Age, 12/4/1936",1936,Dec
Provoked,AUSTRALIA,Torres Strait,Spearfishing ,M,N,,"Whitley, p.264; V.M. Coppleson (1958), p.244",1936,Nov
Unprovoked,USA,Hawaii,Swimming,M,N,,"J. Borg, p.71; L. Taylor (1993), pp.96-97",1936,Sep
Unprovoked,AUSTRALIA,Torres Strait,"Trochus diving, but floating on surface",M,N,,"G.P. Whitley, p.264; V.M. Coppleson (1958), p.244",1936,Aug
Unprovoked,ICELAND,Fishing Grounds,Swept overboard,M,N,,"The Guardian, 8/27/1936",1936,Aug
Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,N,,"Nortnern Standard, 8/4/1936",1936,Aug
Boating,USA,North Carolina,Fishing,M,N,,"C. Creswell, GSAF",1936,Aug
Unprovoked,USA,Massachusetts,Swimming crawl stroke,M,Y,15h30,"B. R. Tilden, M.D.; NY Times, 7/26/1936, p.2;  E.W. Gudger (1950); V.M. Coppleson (1958), pp. 150 & 253; H.D. Baldridge, p. 35",1936,Jul
Boating,USA,New Jersey,Fishing for bluefish,,N,15h00,"NY Times, 6/13/1936 ",1936,Jul
Unprovoked,AUSTRALIA,Torres Strait,Diving,M,N,,"V.M. Coppleson (1958), p.244",1936,Jul
Unprovoked,AUSTRALIA,Torres Strait,"Diving for trochus , but swimming on surface",M,Y,,"Sydney Morning Herald, 7/7/1936; V.M. Coppleson (1958), p.244",1936,Jun
Unprovoked,USA,Florida,Swimming,M,Y,,"Evening Independent, 6/8/1936",1936,Jun
Unprovoked,AUSTRALIA,Queensland,Diving for trochus,M,N,10h00,"Sydney Morning Herald, 4/23/1936",1936,Apr
Unprovoked,AUSTRALIA,Queensland,Diving,M,N,,"The Argus, 4/9/1936",1936,
Provoked,USA,Florida,Fishing,M,N,,"NY Times, 4/1/1936, p.27, col.1",1936,Mar
Unprovoked,AUSTRALIA,Torres Strait,Among 31 survivors of crew from the sampan Fukulya Maru (which reached Thursday Island in rowing boat) was a man whose arm had been bitten off by shark. The sampan wrecked west of McArthur island ,M,N,,"Coppleson (1958), p.244; The Argus, 4/9/1936",1936,Mar
Unprovoked,AUSTRALIA,Queensland,Diving for trochus,M,N,,"G.P. Whitley, p.263; V.M. Coppleson (1958), p.244",1936,Mar
Provoked,AUSTRALIA,New South Wales,Touching the mouth of a supposedly dead shark,F,N,,"Coppleson (1958), p. 176; G.P. Whitley, p.263",1936,Feb
Unprovoked,AUSTRALIA,Queensland,Sculling,M,N,,"Nevada State Journal, 5/2/1936",1936,Feb
Unprovoked,AUSTRALIA,New South Wales,Swimming,M,Y,15h00,"V.M. Coppleson (1958), pp.67 & 234; A. Sharpe, p.68; A. MacCormick, p.169; J. West, ASAF",1936,Feb
Unprovoked,AUSTRALIA,South Australia,"Swimming. Passer-by, Len Bedford, heard him shriek , saw shark leap from the water & swimmer disappeared",M,Y,18h00,"Sydney Morning Herald, 1/23/1936; V.M. Coppleson (1958), pp.107 & 240;  A. Sharpe, p.120; J. West, ASAF",1936,Jan
Provoked,AUSTRALIA,New South Wales,Paddleskiing,M,N,,"V.M. Coppleson (1958), p.41",1936,Jan
Unprovoked,AUSTRALIA,Victoria ,Swimming ,M,Y,,"J. Green, p.33; V.M. Coppleson (1958), p.241",1936,
Unprovoked,AUSTRALIA,Torres Strait,Diving?,M,N,,"NY Times, 11/16/1935; Sun (Sydney) 1/13/1936 (pictures of healed wounds);  V.M. Coppleson (1958), p.244",1935,Nov
Unprovoked,USA,North Carolina,Swimming,M,Y,20h30," F. Schwartz, p.23; C. Creswell, GSAF",1935,Sep
Unprovoked,PAPUA NEW GUINEA,Central Province,Swimming,M,Y,,"Cairns Post, 9/24/1935",1935,Sep
Unprovoked,AUSTRALIA,Queensland,"Fell overboard, hanging onto lifebuoy",M,Y,Night,"V.M. Coppleson (1958), p.22; G. P. Whitley",1935,Aug
Unprovoked,AUSTRALIA,Torres Strait,Diving for beche-de-mer from lugger,M,Y,,"J. Green, p.33; V.M. Coppleson (1958), p.243",1935,Aug
Unprovoked,CROATIA,Adriatic Sea,Swimming,F,Y,15h00,"C. Moore, GSAF",1935,Jul
Unprovoked,USA,New Jersey,"Fishing for bluefish, shark leapt into dory",M,N,,"NY Times, 6/19/1935, p.21 ",1935,Jun
Unprovoked,SOLOMON ISLANDS,Makira-Uluwa Province,Fishing,M,Y,,"Sydney Mail, 6/5/1935",1935,Jun
Provoked,SOUTH AFRICA,KwaZulu-Natal,Put foot inside a landed & supposedly dead shark,M,N,,"M. Levine, GSAF",1935,May
Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,N,,"V.M. Coppleson (1958), pp.103 & 243",1935,May
Unprovoked,AUSTRALIA,Queensland,Diving from dinghy for trochus shell,M,N,Afternoon,"G.P. Whitley citing the Sydney Morning Herald, 4/1/1935;  1951), G.P. Whitley (1951), page 192, Fide G.D. Wall, Mackay, 1946; J. Green, p.33; V.M. Coppleson (1958), pp.101 & 243",1935,Mar
Provoked,SOUTH AFRICA,KwaZulu-Natal,Put foot inside mouth of supposedly dead shark,M,N,,"Natal Coast Angler, 3/25/1935",1935,Mar
Unprovoked,AUSTRALIA,Torres Strait,"Pearl diving, but standing in the water",M,N,,"Sydney Morning Herald, 3/20/1935; V.M. Coppleson (1958), pp.102 & 243",1935,Mar
Provoked,AUSTRALIA,Queensland,Hauling in net with shark in it,M,N,,G.P. Whitley,1935,Mar
Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,,"Sydney Morning Herald, 3/11/1935",1935,Mar
Unprovoked,AUSTRALIA,New South Wales,Swimming,M,Y,12h30,"V.M. Coppleson (1958), pp.65, 233 & 234; A. Sharpe, pp. 64-65,   G.P. Whitley, p.14; J. West, ASAF",1935,Mar
Unprovoked,AUSTRALIA,New South Wales,Standing,M,Y,17h30,"Amarillo Globe, 6/21/1935, p.3; V.M. Coppleson (1958), pp.66-67 & 233;  John West",1935,Mar
Unprovoked,AUSTRALIA,New South Wales,Surfing (pneumatic surfboard),M,N,17h30,"V.M. Coppleson (1958), pp.45 & 233",1935,Feb
Unprovoked,AUSTRALIA,New South Wales,Fishing,M,N,,"G.P. Whitley, p.263",1935,Jan
Unprovoked,AUSTRALIA,New South Wales,Splashing,F,N,20h15,"V.M. Coppleson (1958), pp.67 & 233; A. Sharpe, pp.90-91",1934,Dec
Unprovoked,AUSTRALIA,New South Wales,Swimming (lead swimmer in race),M,Y,16h30,"V.M. Coppleson (1958), pp.67 & 233;  A. Sharpe, pp.89-90]",1934,Dec
Unprovoked,AUSTRALIA,New South Wales,Taken as he dived into the water,M,Y,13h00,"V.M. Coppleson (1958), pp.85-86 & 233; A. MacCormick, p.172",1934,Dec
Unprovoked,AUSTRALIA,New South Wales,Swimming & splashing,M,N,13h00,"J. Green, pp.10 & 33 corrects earlier accounts that gave the location as Queensland; V.M. Coppleson (1958), pp.85-86 & 233; A. MacCormick, p.172",1934,Oct
Unprovoked,AUSTRALIA,Northern Territory,Bathing,F,Y,,"The Age, 10/27/1934;; V.M. Coppleson (1958), p.240",1934,Oct
Provoked,BERMUDA,Hamilton,Fishing,M,N,Night,"The Gleaner, 10/16/1934",1934,Oct
Unprovoked,AUSTRALIA,Torres Strait,Freediving for trochus shell (submerged),M,Y,," V.M. Coppleson (1958), pp.102-103",1934,Oct
Provoked,BERMUDA,Hamilton,Fishing,M,N,,"NY Times, 9/10/193, p.10",1934,Sep
Boating,ITALY,Sicily,Fishing on a boat,M,N,,A. De Maddalena; Giudici & Fino (1989),1934,Aug
Unprovoked,AUSTRALIA,Queensland,Dived into sea from launch & bitten immediately,M,Y,,"G.P. Whitley citing Sydney Morning Herald 8/27/1934; Sunday Mail (Brisbane) 11/18/1934; G.P. Whitley, p.262; J. Green, p.33;V.M. Coppleson (1958), p.238",1934,Aug
Unprovoked,CROATIA,Adriatic Sea,Swimming,F,Y,,"NY Times, 7/10/1934, p.15; V.M. Coppleson (1958), p. 266; R. Rocconi;   D. Baldridge, p.15; A. De Maddalena; Giudici & Fino (1989), De Maddalena (2000)",1934,Aug
Unprovoked,USA,Georgia,Swimming,M,N,,"Cullman Democrat, 8.9/1934",1934,Aug
Boating,AUSTRALIA,New South Wales,Fishing,N,N,,"G.P. Whitley, ref: Daily Telegraph, 7/11/1934 & Sydney Morning Herald  7/12/1934",1934,Jul
Provoked,AUSTRALIA,New South Wales,Fishing,M,N,Night,"Sydney Morning Herald, 6/23 & 6/25/1934  ",1934,Jun
Unprovoked,USA,Florida,Standing,M,Y,,"New York Herald Tribune, 6/21/1934 ",1934,Jun
Unprovoked,AUSTRALIA,Queensland,Body surfing,M,N,09h30,"V.M. Coppleson (1958), pp.92 & 238. Note: L. Schultz lists date as 1/15/1934 ",1934,Apr
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,Y,15h30,"N. Doveton; M. Levine, GSAF",1934,Apr
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming ,M,N,12h00,"A.D. McArthur, M. Levine, GSAF",1934,Apr
Unprovoked,AUSTRALIA,New South Wales,Swimming in waist-deep water ,M,Y,12h30,"V.M. Coppleson (1958), p. 233  ",1934,Apr
Unprovoked,AUSTRALIA,New South Wales,Swimming in hip-deep water,M,Y,15h00,"V.M. Coppleson (1958), pp.66 & 232; A. Sharpe, p.67",1934,Mar
Unprovoked,AUSTRALIA,Torres Strait,Splashing in water ,M,N,12h00,"V.M. Coppleson (1958), p.243",1934,Feb
Unprovoked,CHILE,Elqui Province,Fell into the water,M,Y,,"Los Angeles Times, 2/23/1934, p.20",1934,Feb
Boating,TURKEY,Istanbul,Fishing,M,N,,"C. Moore, GSAF",1934,Feb
Unprovoked,AUSTRALIA,New South Wales,Swimming outside the safety enclosure attempting to retrieve a tennis ball drifting toward midstream ,M,N,,"V.M. Coppleson (1958), pp.67 & 232; A. Sharpe, p.89; J. Borg, p.89",1934,Jan
Unprovoked,AUSTRALIA,New South Wales,Swimming on sandbar adjacent to channel,M,N,15h30,"V.M. Coppleson (1958), pp.65-66 & 232; A. Sharpe, pp.66-67 ",1934,Jan
Unprovoked,AUSTRALIA,Torres Strait,Free diving for trochus ,M,Y,,"Cairns Post, 11/29/1933",1933,Nov
Unprovoked,AUSTRALIA,Queensland,Pearl diving,M,N,,"V.M. Coppleson (1958), p.243",1933,Nov
Unprovoked,AUSTRALIA,Queensland,Diving,M,N,,"Courier-Mail, 10/25/1933",1933,Oct
Provoked,USA,California,"Fishing, caught a 15' shark & took it onboard",M,N,,"D. Baldridge, p.90",1933,Aug
Unprovoked,USA,South Carolina,Bathing,M,N,,"E.M. Burton; V.M. Coppleson (1958), pp.153 & 253",1933,Aug
Unprovoked,USA,Connecticut,Swimming,F,N,,"Hartford Courant, 8/26/1933",1933,Aug
Unprovoked,AUSTRALIA,Western Australia,Pearl diving,M,N,,"Canberra Times, 7/6/1933",1933,Jul
Unprovoked,USA,South Carolina,Sitting in 3' of water,M,N,,"E. M. Burton (1935); V.M. Coppleson (1958), pp.152-153 & 252; Randall in Sharks and Survival, p.350; Note: A. Resciniti lists date as 21-Jul-1933",1933,Jun
Unprovoked,USA,South Carolina,Standing,F,N,,E. M. Burton; Note: A. Resciniti lists date as 16-Jul-1933,1933,Jun
Provoked,AUSTRALIA,Queensland,Fishing,M,N,,"Brisbane Courier, 5/24/1933",1933,May
Unprovoked,AUSTRALIA,Queensland,Treading water,M,N,,"Townsville Daily Bulletin, 6/9/1933 ",1933,Jun
Sea Disaster,CUBA,Havana Province,Swimming to shore from capsized sailboat,M,Y,,"NY Times, May 4, 1933",1933,May
Unprovoked,USA,Florida,Swimming,M,Y,,"New York Herald Tribune, 4/12/1933",1933,Apr
Unprovoked,AUSTRALIA,New South Wales,Standing on his hands,M,N,,"Townsville Daily Bulletin, 2/27/1933",1933,Feb
Unprovoked,AUSTRALIA,Torres Strait,Diving for trochus  from dinghy when seized by shark 6' below the surface,M,N,,"La Crosse Tribune And Leader-Press, 5/15/1933; V.M. Coppleson.Q12. (1933); V.M. Coppleson, p.242",1933,Feb
Provoked,AUSTRALIA,South Australia,Fishing,M,N,,"The Advertiser, 2/13/1933",1933,Feb
Unprovoked,AUSTRALIA,Queensland,Swimming,M,Y,17h30,"V. M. Coppleson.Q11. (1933); V.M. Coppleson (1958), pp.90 & 238",1933,Jan
Provoked,NEW ZEALAND,North Island,Fishing ,M,N,,"New Zealand Herald, 12/9/1932",1932,Dec
Unprovoked,AUSTRALIA,New South Wales,Swimming,M,N,11h00,"V.M. Coppleson.N19. (1933); V.M. Coppleson (1958), pp.80 & 232",1932,Oct
Unprovoked,CAPE VERDE,Barlavento Islands,Swimming,M,Y,,"C. Moore, GSAF",1932,Oct
Unprovoked,FIJI,Viti Levu Island,Catching a turtle,M,N,,"Queensland Times, 9/26/1932",1932,Sep
Provoked,USA,New Jersey,Fishing,M,N,,"Lime Springs Herald, 9/22/1932; R. Heyer",1932,Aug
Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,N,,"J. Green, p.32; V.M. Coppleson (1958), p.242",1932,Aug
Provoked,BAHAMAS,New Providence District,On expedition filming a feature movie & standing on tripod,M,N,,"New York Times, 8/7/1932 ",1932,Aug
Boating,CANADA,Bay of Fundy,"Fishing, hauling in fishing gear",M,N,,Piers (1933),1932,Jul
Provoked,USA,New Jersey,Fishing,M,N,,"NY Times, 6/29/1932 ",1932,Jun
Provoked,USA,New Jersey,Fishing,M,N,,"NY Times, 6/29/1932 ",1932,Jun
Unprovoked,FIJI,Yasawa Islands,Free diving with goggles,F,Y,,"V.M. Coppleson (1958), p.259",1932,Jun
Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,Y,,"V.M. Coppleson (1958), p242",1932,May
Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,N,,"J. Green, p.32; V.M. Coppleson (1958), p.242",1932,
Unprovoked,PHILIPPINES,Manila,Standing,M,Y,,J.F. Corby,1932,Apr
Unprovoked,PHILIPPINES,Manila,Standing,F,Y,,J. F. Corby,1932,Apr
Unprovoked,USA,Hawaii,Swimming,M,N,,"San Antonio Light (San Antonio, Texas), 2/17/1932; J. Borg, p.71",1932,Feb
Unprovoked,AUSTRALIA,Queensland,Fishing with dynamite,M,N,,"Morning Bulletin, 6/5/1932",1932,Feb
Unprovoked,PHILIPPINES,Manila,Working near fish traps,M,Y,,J.F. Corby,1932,Feb
Unprovoked,AUSTRALIA,Queensland,Swimming,M,N,Afternoon,"Brisbane Courier, 1/28/1932",1932,Jan
Provoked,MEXICO,Baja California,Fishing,M,Y,,"NY Herald Tribune, 1/8/1933 ",1932,Jan
Unprovoked,SOUTH AFRICA,Eastern Cape Province,Collecting fish by lamplight in gully,M,N,After dusk,"R. Samuels, K. Reynolds & M. Levine, GSAF ",1932,
Unprovoked,AUSTRALIA,Torres Strait,Diving for trochus from lugger,M,N,,"The Argus, 11/28/1931; /V.M. Coppleson.Q10. (1933) ",1931,Nov
Unprovoked,JAMAICA,,Diving off wharf,M,Y,12h00,"The Gleaner, 9/29/1931",1931,Sep
Unprovoked,USA,Florida,Swimming,M,N,,"L. Schultz & M. Malin, p.534",1931,Sep
Unprovoked,USA,Florida,Swimming ,F,N,,"E.W. Gudger (1937); V.M. Coppleson (1958), p.252; R. Skocik, pp.174-175",1931,Sep
Unprovoked,CUBA,Havana Province,Swimming,M,Y,FATAL  (Wire netting installed at local beaches after this incident.),"NYTimes, 9/2/1931",1931,Aug
Unprovoked,CUBA,Havana Province,Swimming a quarter mile offshore,M,Y,,"New York Times, 8/27/1931, p.7; V.M. Coppleson (1962), p.246",1931,Aug
Unprovoked,CUBA,Havana Province,Swimming ,M,Y,,"New York Times, 8/27/1931, p.7; V.M. Coppleson (1958), p.258",1931,Aug
Unprovoked,USA,Texas,Swimming,M,N,,"Brownsville Herald, 8/19/1931",1931,Aug
Unprovoked,USA,New Jersey,Swimming,M,N,,"New York Times, 8/6/1931",1931,Aug
Unprovoked,AUSTRALIA,Queensland,Fell overboard?,M,Y,,"Townsville Daily Bulletin, 8/4/1931",1931,Aug
Unprovoked,FIJI,Viti Levu Island,Swimming,M,N,,"Sydney Morning Herald, 8/12/1931",1931,Jul
Unprovoked,USA,New Jersey,Swimming,M,N,,"Daily Courier, 7/21/1931",1931,Jul
Unprovoked,USA,Hawaii,"Fishing, had just speared a ulua",M,N,,"V.M. Coppleson, p.260",1931,Jun
Provoked,USA,Hawaii,Gaffing & attempting to bring onboard a harpooned shark,M,N,,"G.H. Balazs; J. Borg, p.70; L. Taylor (1993), pp.96-97",1931,Jun
Unprovoked,USA,Florida,Crabbing,M,N,,"Key West Citizen, 6/4/1931",1931,Jun
Unprovoked,AUSTRALIA,Queensland,Fishing with a cast net,M,Y,,"V. M. Coppleson.Q9. (1933); V.M. Coppleson (1958), pp.90 & 238",1931,Mar
Provoked,AUSTRALIA,South Australia,"Fishing, hauling in net, shark in net",M,N,,"Whitley, p.262;  V.M. Coppleson (1933)",1931,Mar
Invalid,AUSTRALIA,New South Wales,Swimming ,M,,04h00,"Examiner, 2/11/1931",1931,Feb
Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,N,,"V.M. Coppleson (1958), p.242",1931,Jan
Unprovoked,AUSTRALIA,Queensland,Swimming,M,N,16h00,"Canberra Times, 1/9/1931; V.M. Coppleson.Q8. (1933); V.M. Coppleson (1958), pp.91 & 237",1931,Jan
Unprovoked,TONGA,Niua ,"Swimming, carrying tin can with mail to steamer",M,Y,,"Clearfield Progress, 5/27/1931",1931,
Unprovoked,AUSTRALIA,New South Wales,Swimming,M,N,14h30,"V.M. Coppleson (1933); V.M. Coppleson (1958), pp.44 & 232; A. Sharpe, p.17",1930,Dec
Unprovoked,AUSTRALIA,New South Wales,Fell overboard,M,Y,,"Northern Standard (Dawin), 12/18/1930",1930,Dec
Unprovoked,AUSTRALIA,Queensland,Thrown into water from fishing dinghy,M,N,,"Sydney Morning Herald, 12/1/1930 ",1930,Nov
Unprovoked,HONDURAS,Black River,Swimming,M,Y,,"NY Times, 9/26/1930",1930,Sep
Unprovoked,AUSTRALIA,Western Australia,Fishing,M,N,15h30,"Geraldton Guardian, 9/2/1930 ",1930,Aug
Unprovoked,SPAIN,Canary Islands,Swimming,M,N,,C. Moore. GSAF,1930,Aug
Unprovoked,USA,Florida,Swimming,M,N,06h00,"Palm Beach Post, 8/7/1930",1930,Aug
Unprovoked,CUBA,Havana Province,Swimming,M,N,Evening,"NY Times, 7/21/1930, p.7 & 8/27/1931; V.M. Coppleson (1958), p.258",1930,Jul
Unprovoked,USA,Florida,Swimming,M,N,,"NY Times, 7/13/1930, Section II, p.1, col.7; R.F. Hutton; V.M. Coppleson (1958), p.252",1930,Jul
Unprovoked,USA,Texas,Swimming / floating,M,N,18h00,"Port Arthur News, 5/28/1930",1930,May
Unprovoked,USA,Florida,Sponge diving,M,N,,"Evening Independent, 3/7/1930 ",1930,Mar
Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,N,,"V.M. Coppleson (1958), p.242 ",1930,Feb
Unprovoked,AUSTRALIA,Victoria,Diving off pier & treading water,M,Y,16h30,"V.M. Coppleson.V2.(1933); V.M. Coppleson (1958), pp.110 & 241; A. MacCormick, p.175; J. West, ASAF",1930,Feb
Provoked,AUSTRALIA,Western Australia,Removing shark from a trap,M,N,,"Geraldton Guardian and Express, 2/3/1930",1930,Feb
Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming,M,N,17h30,"A. LeRoux, M. Levine, GSAF; L. Green; G.Wilson",1930,Jan
Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,Y,,H. Monsen,1930,
Unprovoked,AUSTRALIA,New South Wales,Diving by wharf,M,Y,,"V.M. Coppleson.N3.(1933); V.M. Coppleson (1958), p.232; G.A. Llano, pp. 170-171",1929,Dec
Unprovoked,AUSTRALIA,Torres Strait,Diving,M,N,,L. Schultz & M. Malin ref. SAF Case #510,1929,Dec
Unprovoked,AUSTRALIA,New South Wales,Bathing or body surfing ,F,N,,"V.M. Coppleson.N10. (1933); V.M. Coppleson (1958), pp.112 & 232.  Note: In 1933 Coppleson gives the date of 16-Jan-1929 but revised it to 16-Dec-1929 in later works",1929,Dec
Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,N,,"J. Green, p.32; V.M. Coppleson (1958), p.242",1929,Dec
Sea Disaster,KIRIBATI,Phoenix Islands,"Sea Disaster, wreck of the  SS Norwich City",M,Y,,"Hartford Courant, 2/15/1930",1929,Nov
Unprovoked,CUBA,Cienfuegos Province,Fishing,M,N,,"New York Times, 11/28/1929",1929,Nov
Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,N,,"V.M. Coppleson (1958), p.242",1929,Oct
Unprovoked,SPAIN,Valencia,Fishing ,M,N,,C. Moore. GSAF,1929,Oct
Unprovoked,AUSTRALIA,Queensland,Fell from wharf into water & attacked immediately,M,Y,,"V.M. Coppleson.Q7. (1933); V.M. Coppleson (1958), pp.90 & 237; A. Sharpe, p.96",1929,Sep
Unprovoked,USA,South Carolina,Bathing,M,N,,"Clay Creswell, GSAF",1929,Aug
Unprovoked,MEXICO,Tamaulipas,Swimming,M,N,,"V.M. Coppleson (1958), p.262",1929,Jul
Provoked,USA,Florida,Fishing,M,N,,"Miami News, 6/25/1929",1929,Jun
Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,N,,"V.M. Coppleson (1958), p.242",1929,May
Unprovoked,AUSTRALIA,Queensland,Diving for trepang,M,N,,"Northern Standard (Dawin), 4/26/1929",1929,Apr
Unprovoked,AUSTRALIA,Queensland,Diving for trochus,M,N,,"Brisbane Courier, 4/19/1929",1929,Apr
Provoked,AUSTRALIA,Queensland,Standing in knee-deep water,M,N,13h45,"Brisbane Courier, 4/12/1929; Coppleson (1933)",1929,Apr
Unprovoked,AUSTRALIA,Torres Strait,Swimming between boats,M,Y,,"V.M. Coppleson (1958), p.242 ",1929,Apr
Unprovoked,USA,Florida,Swimming,M,N,12h00,"New York Herald Tribune, 3/17/1929 edtion; H. Monsen, L. Green",1929,Mar
Unprovoked,AUSTRALIA,Torres Strait,Bathing,M,Y,,"G.P. Whitley; J. Green, p.32; V.M. Coppleson (1958), p.242",1929,Mar
Unprovoked,AUSTRALIA,South Australia,Launching rowboat through the surf,M,N,,"Barrier Miner, 3/5/1929",1929,Mar
Unprovoked,AUSTRALIA,South Australia,Launching rowboat through the surf,M,N,,"Barrier Miner, 3/5/1929",1929,Mar
Unprovoked,AUSTRALIA,New South Wales,Body surfing,M,Y,15h30,"V.M. Coppleson.N12. (1933); V.M. Coppleson (1958), pp.64 & 231; A. Sharpe, pp.63-64",1929,Feb
Unprovoked,AUSTRALIA,New South Wales,Swimming,M,Y,16h00,"V. M. Coppleson.N11. (1933); J. Green, p.32; A. Sharpe, p.62",1929,Feb
Unprovoked,AUSTRALIA,Queensland,Swimming,M,Y,17h30,"V.M. Coppleson.Q.6. (1933); V.M. Coppleson (1958), pp. 90 & 237; G.A. Llano, pp.169-170",1929,Jan
Unprovoked,NEW ZEALAND,North Island,Bathing,F,N,,"Argus, 1/15/1929",1929,Jan
Unprovoked,AUSTRALIA,New South Wales,Body surfing,M,Y,18h10,"V.M. Coppleson.N9. (1933); V.M. Coppleson (1958), pp.64 & 231 ; A. Sharpe, p.59-62",1929,Jan
Unprovoked,FIJI,Viti Levu Island,Diving for coins thrown from ship S.S. Moeraki,M,Y,,"V.M. Coppleson (1962), p.253, possibly GSAF 1925.00.00",1929,Jan
Provoked,AUSTRALIA,South Australia,"Wading, netting fish",M,N,,"Barrier Miner, 3/5/1929",1929,
Provoked,USA,Florida,Fishing,M,N,,"News Tribune, 6/28/1964",1929,
Unprovoked,USA,Florida,Hardhat diving ,M,N,,"R. McAllister; D. Baldridge, p.180 ",1929,
Provoked,USA,New Jersey,Fishing,M,N,,NY Herald Tribune,1928,Nov
Sea Disaster,USA,Virginia,"Sea Disaster, sinking of the  SS Vestris",M,Y,,"Havre Daily News Promoter, 11/20/1928; TIME Magazine, 11/28/1928",1928,Nov
Unprovoked,PANAMA,Gulf of Panama,Swimming,M,Y,10h00,"J.W. Phalen is original source.  NOTE: V.M. Coppleson (1958), p.263, records the date as 11/4/1929, as does L. Schultz & M. Malin, p.535",1928,Nov
Unprovoked,USA,Texas,Fishing,M,N,,"Galveston Daily News, 12/7/1929",1928,Sep
Provoked,ITALY,Tuscany,Boating,M,N,,A. De Maddalena; Gianturco (1978),1928,Jul
Unprovoked,USA,Florida,Swimming,M,N,,"Ludington Daily News, 6/24/1928",1928,Jun
Unprovoked,AUSTRALIA,Queensland,Fishing,M,N,,"The Western Champion, 4/14/1928",1928,Apr
Unprovoked,AUSTRALIA,New South Wales,Treading water,M,N,16h00,"V. M. Coppleson.N8. (1933); V.M. Coppleson (1958), pp.64 &231; A. Sharpe, p.59",1928,Apr
Unprovoked,JAMAICA,,Diving,M,Y,Evening,"Kingston Gleaner, 4/11/1928",1928,Apr
Unprovoked,AUSTRALIA,Queensland,Bathing,M,N,Morning,"Brisbane Courier, 5/8/1928",1928,Apr
Unprovoked,AUSTRALIA,New South Wales,Standing in waist-deep water,M,Y,18h00,"V.M. Coppleson.N18. (1933); V.M. Coppleson (1958), pp.76 & 231; A. Sharpe, pp.83-84; G.A. Llano, pp.166-167",1928,Apr
Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,Y,,"Townsville Daily Bulletin, 2/28/1928",1928,Feb
Unprovoked,COSTA RICA,Near Puntarenas,Swimming,F,N,,"Gleaner (Jamaica), 3/7/1928",1928,Feb
Unprovoked,COSTA RICA,Near Puntarenas,Swimming,M,N,,"Gleaner (Jamaica), 3/7/1928",1928,Feb
Unprovoked,AUSTRALIA,Torres Strait,Retrieving meat from a cage in the water,M,Y,,"Portland Guardian, 12/10/1934",1928,Jan
Invalid,USA,Florida,Jumped overboard and swimming,M,,Night,"NY Times, 1/22/1928; V.M. Coppleson (1962), p.257",1928,Jan
Unprovoked,SOUTH AFRICA,Eastern Cape Province,Body surfing,M,N,11h00,"P.D. Lynch, M. Levine, GSAF",1928,Jan
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Standing,M,N,11h00,"T. O. Niven, M. Levine, GSAF",1928,
